index	seed	set	setId	difficulty	variant
3355	v3magicsort_v3magicsort219_difficulty7-4	v3magicsort	v3magicsort219	7	4
3356	v3magicsort_v3magicsort21_difficulty1-1	v3magicsort	v3magicsort21	1	1
3357	v3magicsort_v3magicsort21_difficulty1-2	v3magicsort	v3magicsort21	1	2
3358	v3magicsort_v3magicsort21_difficulty1-5	v3magicsort	v3magicsort21	1	5
3359	v3magicsort_v3magicsort21_difficulty1-7	v3magicsort	v3magicsort21	1	7
3360	v3magicsort_v3magicsort21_difficulty1-8	v3magicsort	v3magicsort21	1	8
3361	v3magicsort_v3magicsort21_difficulty1-9	v3magicsort	v3magicsort21	1	9
3362	v3magicsort_v3magicsort21_difficulty2-10	v3magicsort	v3magicsort21	2	10
3363	v3magicsort_v3magicsort21_difficulty2-3	v3magicsort	v3magicsort21	2	3
3364	v3magicsort_v3magicsort21_difficulty2-4	v3magicsort	v3magicsort21	2	4
3365	v3magicsort_v3magicsort21_difficulty2-6	v3magicsort	v3magicsort21	2	6
3366	v3magicsort_v3magicsort22_difficulty1-1	v3magicsort	v3magicsort22	1	1
3367	v3magicsort_v3magicsort22_difficulty1-2	v3magicsort	v3magicsort22	1	2
3368	v3magicsort_v3magicsort22_difficulty1-3	v3magicsort	v3magicsort22	1	3
3369	v3magicsort_v3magicsort22_difficulty1-4	v3magicsort	v3magicsort22	1	4
3370	v3magicsort_v3magicsort22_difficulty1-5	v3magicsort	v3magicsort22	1	5
3371	v3magicsort_v3magicsort23_difficulty2-1	v3magicsort	v3magicsort23	2	1
3372	v3magicsort_v3magicsort23_difficulty2-2	v3magicsort	v3magicsort23	2	2
3373	v3magicsort_v3magicsort23_difficulty2-3	v3magicsort	v3magicsort23	2	3
3374	v3magicsort_v3magicsort23_difficulty2-4	v3magicsort	v3magicsort23	2	4
3375	v3magicsort_v3magicsort23_difficulty2-5	v3magicsort	v3magicsort23	2	5
3376	v3magicsort_v3magicsort24_difficulty2-1	v3magicsort	v3magicsort24	2	1
3377	v3magicsort_v3magicsort24_difficulty2-2	v3magicsort	v3magicsort24	2	2
3378	v3magicsort_v3magicsort24_difficulty2-3	v3magicsort	v3magicsort24	2	3
3379	v3magicsort_v3magicsort24_difficulty2-4	v3magicsort	v3magicsort24	2	4
3380	v3magicsort_v3magicsort24_difficulty2-5	v3magicsort	v3magicsort24	2	5
3381	v3magicsort_v3magicsort25_difficulty1-1	v3magicsort	v3magicsort25	1	1
3382	v3magicsort_v3magicsort25_difficulty1-2	v3magicsort	v3magicsort25	1	2
3383	v3magicsort_v3magicsort25_difficulty1-4	v3magicsort	v3magicsort25	1	4
3384	v3magicsort_v3magicsort25_difficulty1-5	v3magicsort	v3magicsort25	1	5
3385	v3magicsort_v3magicsort25_difficulty2-3	v3magicsort	v3magicsort25	2	3
3386	v3magicsort_v3magicsort28_difficulty1-2	v3magicsort	v3magicsort28	1	2
3387	v3magicsort_v3magicsort28_difficulty2-1	v3magicsort	v3magicsort28	2	1
3388	v3magicsort_v3magicsort28_difficulty2-3	v3magicsort	v3magicsort28	2	3
3389	v3magicsort_v3magicsort28_difficulty2-4	v3magicsort	v3magicsort28	2	4
3390	v3magicsort_v3magicsort28_difficulty2-5	v3magicsort	v3magicsort28	2	5
3391	v3magicsort_v3magicsort31_difficulty1-2	v3magicsort	v3magicsort31	1	2
3392	v3magicsort_v3magicsort31_difficulty1-5	v3magicsort	v3magicsort31	1	5
3393	v3magicsort_v3magicsort31_difficulty2-1	v3magicsort	v3magicsort31	2	1
3394	v3magicsort_v3magicsort31_difficulty2-3	v3magicsort	v3magicsort31	2	3
3395	v3magicsort_v3magicsort31_difficulty2-4	v3magicsort	v3magicsort31	2	4
3396	v3magicsort_v3magicsort33_difficulty2-1	v3magicsort	v3magicsort33	2	1
3397	v3magicsort_v3magicsort33_difficulty2-2	v3magicsort	v3magicsort33	2	2
3398	v3magicsort_v3magicsort33_difficulty2-3	v3magicsort	v3magicsort33	2	3
3399	v3magicsort_v3magicsort33_difficulty2-4	v3magicsort	v3magicsort33	2	4
3400	v3magicsort_v3magicsort33_difficulty2-5	v3magicsort	v3magicsort33	2	5
3401	v3magicsort_v3magicsort35_difficulty1-2	v3magicsort	v3magicsort35	1	2
3402	v3magicsort_v3magicsort35_difficulty1-5	v3magicsort	v3magicsort35	1	5
3403	v3magicsort_v3magicsort35_difficulty2-1	v3magicsort	v3magicsort35	2	1
3404	v3magicsort_v3magicsort35_difficulty2-3	v3magicsort	v3magicsort35	2	3
3405	v3magicsort_v3magicsort35_difficulty2-4	v3magicsort	v3magicsort35	2	4
3406	v3magicsort_v3magicsort38_difficulty2-1	v3magicsort	v3magicsort38	2	1
3407	v3magicsort_v3magicsort38_difficulty2-2	v3magicsort	v3magicsort38	2	2
3408	v3magicsort_v3magicsort38_difficulty2-3	v3magicsort	v3magicsort38	2	3
3409	v3magicsort_v3magicsort38_difficulty2-4	v3magicsort	v3magicsort38	2	4
3410	v3magicsort_v3magicsort38_difficulty2-5	v3magicsort	v3magicsort38	2	5
3411	v3magicsort_v3magicsort40_difficulty1-1	v3magicsort	v3magicsort40	1	1
3412	v3magicsort_v3magicsort40_difficulty1-3	v3magicsort	v3magicsort40	1	3
3413	v3magicsort_v3magicsort40_difficulty1-4	v3magicsort	v3magicsort40	1	4
3414	v3magicsort_v3magicsort40_difficulty2-2	v3magicsort	v3magicsort40	2	2
3415	v3magicsort_v3magicsort40_difficulty2-5	v3magicsort	v3magicsort40	2	5
3416	v3magicsort_v3magicsort42_difficulty2-1	v3magicsort	v3magicsort42	2	1
3417	v3magicsort_v3magicsort42_difficulty2-2	v3magicsort	v3magicsort42	2	2
3418	v3magicsort_v3magicsort42_difficulty2-3	v3magicsort	v3magicsort42	2	3
3419	v3magicsort_v3magicsort42_difficulty2-4	v3magicsort	v3magicsort42	2	4
3420	v3magicsort_v3magicsort42_difficulty2-5	v3magicsort	v3magicsort42	2	5
3421	v3magicsort_v3magicsort43_difficulty2-1	v3magicsort	v3magicsort43	2	1
3422	v3magicsort_v3magicsort43_difficulty2-2	v3magicsort	v3magicsort43	2	2
3423	v3magicsort_v3magicsort43_difficulty2-3	v3magicsort	v3magicsort43	2	3
3424	v3magicsort_v3magicsort43_difficulty2-4	v3magicsort	v3magicsort43	2	4
3425	v3magicsort_v3magicsort43_difficulty2-5	v3magicsort	v3magicsort43	2	5
3426	v3magicsort_v3magicsort44_difficulty4-1	v3magicsort	v3magicsort44	4	1
3427	v3magicsort_v3magicsort44_difficulty4-2	v3magicsort	v3magicsort44	4	2
3428	v3magicsort_v3magicsort44_difficulty4-3	v3magicsort	v3magicsort44	4	3
3429	v3magicsort_v3magicsort44_difficulty4-4	v3magicsort	v3magicsort44	4	4
3430	v3magicsort_v3magicsort44_difficulty4-5	v3magicsort	v3magicsort44	4	5
3431	v3magicsort_v3magicsort46_difficulty2-1	v3magicsort	v3magicsort46	2	1
3432	v3magicsort_v3magicsort46_difficulty2-2	v3magicsort	v3magicsort46	2	2
3433	v3magicsort_v3magicsort46_difficulty2-3	v3magicsort	v3magicsort46	2	3
3434	v3magicsort_v3magicsort46_difficulty2-4	v3magicsort	v3magicsort46	2	4
3435	v3magicsort_v3magicsort46_difficulty2-5	v3magicsort	v3magicsort46	2	5
3436	v3magicsort_v3magicsort48_difficulty2-1	v3magicsort	v3magicsort48	2	1
3437	v3magicsort_v3magicsort48_difficulty2-2	v3magicsort	v3magicsort48	2	2
3438	v3magicsort_v3magicsort48_difficulty2-3	v3magicsort	v3magicsort48	2	3
3439	v3magicsort_v3magicsort48_difficulty2-4	v3magicsort	v3magicsort48	2	4
3440	v3magicsort_v3magicsort48_difficulty2-5	v3magicsort	v3magicsort48	2	5
3441	v3magicsort_v3magicsort50_difficulty1-1	v3magicsort	v3magicsort50	1	1
3442	v3magicsort_v3magicsort50_difficulty1-2	v3magicsort	v3magicsort50	1	2
3443	v3magicsort_v3magicsort50_difficulty1-3	v3magicsort	v3magicsort50	1	3
3444	v3magicsort_v3magicsort50_difficulty1-4	v3magicsort	v3magicsort50	1	4
3445	v3magicsort_v3magicsort50_difficulty1-5	v3magicsort	v3magicsort50	1	5
3446	v3magicsort_v3magicsort52_difficulty2-2	v3magicsort	v3magicsort52	2	2
3447	v3magicsort_v3magicsort52_difficulty2-3	v3magicsort	v3magicsort52	2	3
3448	v3magicsort_v3magicsort52_difficulty2-4	v3magicsort	v3magicsort52	2	4
3449	v3magicsort_v3magicsort52_difficulty2-5	v3magicsort	v3magicsort52	2	5
3450	v3magicsort_v3magicsort52_difficulty3-1	v3magicsort	v3magicsort52	3	1
3451	v3magicsort_v3magicsort53_difficulty2-1	v3magicsort	v3magicsort53	2	1
3452	v3magicsort_v3magicsort53_difficulty2-2	v3magicsort	v3magicsort53	2	2
3453	v3magicsort_v3magicsort53_difficulty2-3	v3magicsort	v3magicsort53	2	3
3454	v3magicsort_v3magicsort53_difficulty2-4	v3magicsort	v3magicsort53	2	4
3455	v3magicsort_v3magicsort53_difficulty2-5	v3magicsort	v3magicsort53	2	5
3456	v3magicsort_v3magicsort54_difficulty4-1	v3magicsort	v3magicsort54	4	1
3457	v3magicsort_v3magicsort54_difficulty4-2	v3magicsort	v3magicsort54	4	2
3458	v3magicsort_v3magicsort54_difficulty4-3	v3magicsort	v3magicsort54	4	3
3459	v3magicsort_v3magicsort54_difficulty4-4	v3magicsort	v3magicsort54	4	4
3460	v3magicsort_v3magicsort54_difficulty4-5	v3magicsort	v3magicsort54	4	5
3461	v3magicsort_v3magicsort55_difficulty1-1	v3magicsort	v3magicsort55	1	1
3462	v3magicsort_v3magicsort55_difficulty1-2	v3magicsort	v3magicsort55	1	2
3463	v3magicsort_v3magicsort55_difficulty1-3	v3magicsort	v3magicsort55	1	3
3464	v3magicsort_v3magicsort55_difficulty1-4	v3magicsort	v3magicsort55	1	4
3465	v3magicsort_v3magicsort55_difficulty2-5	v3magicsort	v3magicsort55	2	5
3466	v3magicsort_v3magicsort56_difficulty2-1	v3magicsort	v3magicsort56	2	1
3467	v3magicsort_v3magicsort56_difficulty2-2	v3magicsort	v3magicsort56	2	2
3468	v3magicsort_v3magicsort56_difficulty2-3	v3magicsort	v3magicsort56	2	3
3469	v3magicsort_v3magicsort56_difficulty2-4	v3magicsort	v3magicsort56	2	4
3470	v3magicsort_v3magicsort56_difficulty2-5	v3magicsort	v3magicsort56	2	5
3471	v3magicsort_v3magicsort58_difficulty2-1	v3magicsort	v3magicsort58	2	1
3472	v3magicsort_v3magicsort58_difficulty2-2	v3magicsort	v3magicsort58	2	2
3473	v3magicsort_v3magicsort58_difficulty2-3	v3magicsort	v3magicsort58	2	3
3474	v3magicsort_v3magicsort58_difficulty2-4	v3magicsort	v3magicsort58	2	4
3475	v3magicsort_v3magicsort58_difficulty2-5	v3magicsort	v3magicsort58	2	5
3476	v3magicsort_v3magicsort5_difficulty1-1	v3magicsort	v3magicsort5	1	1
3477	v3magicsort_v3magicsort5_difficulty1-2	v3magicsort	v3magicsort5	1	2
3478	v3magicsort_v3magicsort5_difficulty1-3	v3magicsort	v3magicsort5	1	3
3479	v3magicsort_v3magicsort5_difficulty1-4	v3magicsort	v3magicsort5	1	4
3480	v3magicsort_v3magicsort5_difficulty1-5	v3magicsort	v3magicsort5	1	5
3481	v3magicsort_v3magicsort60_difficulty1-1	v3magicsort	v3magicsort60	1	1
3482	v3magicsort_v3magicsort60_difficulty1-2	v3magicsort	v3magicsort60	1	2
3483	v3magicsort_v3magicsort60_difficulty1-3	v3magicsort	v3magicsort60	1	3
3484	v3magicsort_v3magicsort60_difficulty1-4	v3magicsort	v3magicsort60	1	4
3485	v3magicsort_v3magicsort60_difficulty1-5	v3magicsort	v3magicsort60	1	5
3486	v3magicsort_v3magicsort61_difficulty1-1	v3magicsort	v3magicsort61	1	1
3487	v3magicsort_v3magicsort61_difficulty1-2	v3magicsort	v3magicsort61	1	2
3488	v3magicsort_v3magicsort61_difficulty1-4	v3magicsort	v3magicsort61	1	4
3489	v3magicsort_v3magicsort61_difficulty1-5	v3magicsort	v3magicsort61	1	5
3490	v3magicsort_v3magicsort61_difficulty2-3	v3magicsort	v3magicsort61	2	3
3491	v3magicsort_v3magicsort62_difficulty2-2	v3magicsort	v3magicsort62	2	2
3492	v3magicsort_v3magicsort62_difficulty2-4	v3magicsort	v3magicsort62	2	4
3493	v3magicsort_v3magicsort62_difficulty2-5	v3magicsort	v3magicsort62	2	5
3494	v3magicsort_v3magicsort62_difficulty3-1	v3magicsort	v3magicsort62	3	1
3495	v3magicsort_v3magicsort62_difficulty3-3	v3magicsort	v3magicsort62	3	3
3496	v3magicsort_v3magicsort63_difficulty1-1	v3magicsort	v3magicsort63	1	1
3497	v3magicsort_v3magicsort63_difficulty1-2	v3magicsort	v3magicsort63	1	2
3498	v3magicsort_v3magicsort63_difficulty1-3	v3magicsort	v3magicsort63	1	3
3499	v3magicsort_v3magicsort63_difficulty1-4	v3magicsort	v3magicsort63	1	4
3500	v3magicsort_v3magicsort63_difficulty1-5	v3magicsort	v3magicsort63	1	5
3501	v3magicsort_v3magicsort64_difficulty1-2	v3magicsort	v3magicsort64	1	2
3502	v3magicsort_v3magicsort64_difficulty1-3	v3magicsort	v3magicsort64	1	3
3503	v3magicsort_v3magicsort64_difficulty1-4	v3magicsort	v3magicsort64	1	4
3504	v3magicsort_v3magicsort64_difficulty1-5	v3magicsort	v3magicsort64	1	5
3505	v3magicsort_v3magicsort64_difficulty2-1	v3magicsort	v3magicsort64	2	1
3506	v3magicsort_v3magicsort65_difficulty1-2	v3magicsort	v3magicsort65	1	2
3507	v3magicsort_v3magicsort65_difficulty1-3	v3magicsort	v3magicsort65	1	3
3508	v3magicsort_v3magicsort65_difficulty2-1	v3magicsort	v3magicsort65	2	1
3509	v3magicsort_v3magicsort65_difficulty2-4	v3magicsort	v3magicsort65	2	4
3510	v3magicsort_v3magicsort65_difficulty2-5	v3magicsort	v3magicsort65	2	5
3511	v3magicsort_v3magicsort66_difficulty2-1	v3magicsort	v3magicsort66	2	1
3512	v3magicsort_v3magicsort66_difficulty2-2	v3magicsort	v3magicsort66	2	2
3513	v3magicsort_v3magicsort66_difficulty2-3	v3magicsort	v3magicsort66	2	3
3514	v3magicsort_v3magicsort66_difficulty2-4	v3magicsort	v3magicsort66	2	4
3515	v3magicsort_v3magicsort66_difficulty2-5	v3magicsort	v3magicsort66	2	5
3516	v3magicsort_v3magicsort67_difficulty2-1	v3magicsort	v3magicsort67	2	1
3517	v3magicsort_v3magicsort67_difficulty2-2	v3magicsort	v3magicsort67	2	2
3518	v3magicsort_v3magicsort67_difficulty2-3	v3magicsort	v3magicsort67	2	3
3519	v3magicsort_v3magicsort67_difficulty2-4	v3magicsort	v3magicsort67	2	4
3520	v3magicsort_v3magicsort67_difficulty2-5	v3magicsort	v3magicsort67	2	5
3521	v3magicsort_v3magicsort68_difficulty2-1	v3magicsort	v3magicsort68	2	1
3522	v3magicsort_v3magicsort68_difficulty2-2	v3magicsort	v3magicsort68	2	2
3523	v3magicsort_v3magicsort68_difficulty2-3	v3magicsort	v3magicsort68	2	3
3524	v3magicsort_v3magicsort68_difficulty2-4	v3magicsort	v3magicsort68	2	4
3525	v3magicsort_v3magicsort68_difficulty2-5	v3magicsort	v3magicsort68	2	5
3526	v3magicsort_v3magicsort6_difficulty1-1	v3magicsort	v3magicsort6	1	1
3527	v3magicsort_v3magicsort6_difficulty1-2	v3magicsort	v3magicsort6	1	2
3528	v3magicsort_v3magicsort6_difficulty1-3	v3magicsort	v3magicsort6	1	3
3529	v3magicsort_v3magicsort6_difficulty1-4	v3magicsort	v3magicsort6	1	4
3530	v3magicsort_v3magicsort6_difficulty1-5	v3magicsort	v3magicsort6	1	5
3531	v3magicsort_v3magicsort70_difficulty1-1	v3magicsort	v3magicsort70	1	1
3532	v3magicsort_v3magicsort70_difficulty1-2	v3magicsort	v3magicsort70	1	2
3533	v3magicsort_v3magicsort70_difficulty1-5	v3magicsort	v3magicsort70	1	5
3534	v3magicsort_v3magicsort70_difficulty2-3	v3magicsort	v3magicsort70	2	3
3535	v3magicsort_v3magicsort70_difficulty2-4	v3magicsort	v3magicsort70	2	4
3536	v3magicsort_v3magicsort72_difficulty1-1	v3magicsort	v3magicsort72	1	1
3537	v3magicsort_v3magicsort72_difficulty1-2	v3magicsort	v3magicsort72	1	2
3538	v3magicsort_v3magicsort72_difficulty1-4	v3magicsort	v3magicsort72	1	4
3539	v3magicsort_v3magicsort72_difficulty1-5	v3magicsort	v3magicsort72	1	5
3540	v3magicsort_v3magicsort72_difficulty2-3	v3magicsort	v3magicsort72	2	3
3541	v3magicsort_v3magicsort75_difficulty1-1	v3magicsort	v3magicsort75	1	1
3542	v3magicsort_v3magicsort75_difficulty1-2	v3magicsort	v3magicsort75	1	2
3543	v3magicsort_v3magicsort75_difficulty1-3	v3magicsort	v3magicsort75	1	3
3544	v3magicsort_v3magicsort75_difficulty1-4	v3magicsort	v3magicsort75	1	4
3545	v3magicsort_v3magicsort75_difficulty1-5	v3magicsort	v3magicsort75	1	5
3546	v3magicsort_v3magicsort76_difficulty1-2	v3magicsort	v3magicsort76	1	2
3547	v3magicsort_v3magicsort76_difficulty1-4	v3magicsort	v3magicsort76	1	4
3548	v3magicsort_v3magicsort76_difficulty1-5	v3magicsort	v3magicsort76	1	5
3549	v3magicsort_v3magicsort76_difficulty2-1	v3magicsort	v3magicsort76	2	1
3550	v3magicsort_v3magicsort76_difficulty2-3	v3magicsort	v3magicsort76	2	3
3551	v3magicsort_v3magicsort77_difficulty2-1	v3magicsort	v3magicsort77	2	1
3552	v3magicsort_v3magicsort77_difficulty2-3	v3magicsort	v3magicsort77	2	3
3553	v3magicsort_v3magicsort77_difficulty2-4	v3magicsort	v3magicsort77	2	4
3554	v3magicsort_v3magicsort77_difficulty2-5	v3magicsort	v3magicsort77	2	5
3555	v3magicsort_v3magicsort77_difficulty3-2	v3magicsort	v3magicsort77	3	2
3556	v3magicsort_v3magicsort78_difficulty2-1	v3magicsort	v3magicsort78	2	1
3557	v3magicsort_v3magicsort78_difficulty2-2	v3magicsort	v3magicsort78	2	2
3558	v3magicsort_v3magicsort78_difficulty2-3	v3magicsort	v3magicsort78	2	3
3559	v3magicsort_v3magicsort78_difficulty2-4	v3magicsort	v3magicsort78	2	4
3560	v3magicsort_v3magicsort78_difficulty2-5	v3magicsort	v3magicsort78	2	5
3561	v3magicsort_v3magicsort7_difficulty1-1	v3magicsort	v3magicsort7	1	1
3562	v3magicsort_v3magicsort7_difficulty1-2	v3magicsort	v3magicsort7	1	2
3563	v3magicsort_v3magicsort7_difficulty1-3	v3magicsort	v3magicsort7	1	3
3564	v3magicsort_v3magicsort7_difficulty1-4	v3magicsort	v3magicsort7	1	4
3565	v3magicsort_v3magicsort7_difficulty1-5	v3magicsort	v3magicsort7	1	5
3566	v3magicsort_v3magicsort80_difficulty1-1	v3magicsort	v3magicsort80	1	1
3567	v3magicsort_v3magicsort80_difficulty1-2	v3magicsort	v3magicsort80	1	2
3568	v3magicsort_v3magicsort80_difficulty2-3	v3magicsort	v3magicsort80	2	3
3569	v3magicsort_v3magicsort80_difficulty2-4	v3magicsort	v3magicsort80	2	4
3570	v3magicsort_v3magicsort80_difficulty2-5	v3magicsort	v3magicsort80	2	5
3571	v3magicsort_v3magicsort81_difficulty2-1	v3magicsort	v3magicsort81	2	1
3572	v3magicsort_v3magicsort81_difficulty2-2	v3magicsort	v3magicsort81	2	2
3573	v3magicsort_v3magicsort81_difficulty2-3	v3magicsort	v3magicsort81	2	3
3574	v3magicsort_v3magicsort81_difficulty2-5	v3magicsort	v3magicsort81	2	5
3575	v3magicsort_v3magicsort81_difficulty3-4	v3magicsort	v3magicsort81	3	4
3576	v3magicsort_v3magicsort84_difficulty3-1	v3magicsort	v3magicsort84	3	1
3577	v3magicsort_v3magicsort84_difficulty3-2	v3magicsort	v3magicsort84	3	2
3578	v3magicsort_v3magicsort84_difficulty3-5	v3magicsort	v3magicsort84	3	5
3579	v3magicsort_v3magicsort84_difficulty4-3	v3magicsort	v3magicsort84	4	3
3580	v3magicsort_v3magicsort84_difficulty4-4	v3magicsort	v3magicsort84	4	4
3581	v3magicsort_v3magicsort85_difficulty1-2	v3magicsort	v3magicsort85	1	2
3582	v3magicsort_v3magicsort85_difficulty2-1	v3magicsort	v3magicsort85	2	1
3583	v3magicsort_v3magicsort85_difficulty2-3	v3magicsort	v3magicsort85	2	3
3584	v3magicsort_v3magicsort85_difficulty2-4	v3magicsort	v3magicsort85	2	4
3585	v3magicsort_v3magicsort85_difficulty2-5	v3magicsort	v3magicsort85	2	5
3586	v3magicsort_v3magicsort86_difficulty2-1	v3magicsort	v3magicsort86	2	1
3587	v3magicsort_v3magicsort86_difficulty2-2	v3magicsort	v3magicsort86	2	2
3588	v3magicsort_v3magicsort86_difficulty2-4	v3magicsort	v3magicsort86	2	4
3589	v3magicsort_v3magicsort86_difficulty3-3	v3magicsort	v3magicsort86	3	3
3590	v3magicsort_v3magicsort86_difficulty3-5	v3magicsort	v3magicsort86	3	5
3591	v3magicsort_v3magicsort87_difficulty2-1	v3magicsort	v3magicsort87	2	1
3592	v3magicsort_v3magicsort87_difficulty2-2	v3magicsort	v3magicsort87	2	2
3593	v3magicsort_v3magicsort87_difficulty2-3	v3magicsort	v3magicsort87	2	3
3594	v3magicsort_v3magicsort87_difficulty2-4	v3magicsort	v3magicsort87	2	4
3595	v3magicsort_v3magicsort87_difficulty2-5	v3magicsort	v3magicsort87	2	5
3596	v3magicsort_v3magicsort88_difficulty2-1	v3magicsort	v3magicsort88	2	1
3597	v3magicsort_v3magicsort88_difficulty2-2	v3magicsort	v3magicsort88	2	2
3598	v3magicsort_v3magicsort88_difficulty2-3	v3magicsort	v3magicsort88	2	3
3599	v3magicsort_v3magicsort88_difficulty2-4	v3magicsort	v3magicsort88	2	4
3600	v3magicsort_v3magicsort88_difficulty2-5	v3magicsort	v3magicsort88	2	5
3601	v3magicsort_v3magicsort8_difficulty1-11	v3magicsort	v3magicsort8	1	11
3602	v3magicsort_v3magicsort8_difficulty1-12	v3magicsort	v3magicsort8	1	12
3603	v3magicsort_v3magicsort8_difficulty1-13	v3magicsort	v3magicsort8	1	13
3604	v3magicsort_v3magicsort8_difficulty1-14	v3magicsort	v3magicsort8	1	14
3605	v3magicsort_v3magicsort8_difficulty1-15	v3magicsort	v3magicsort8	1	15
3606	v3magicsort_v3magicsort90_difficulty1-1	v3magicsort	v3magicsort90	1	1
3607	v3magicsort_v3magicsort90_difficulty1-2	v3magicsort	v3magicsort90	1	2
3608	v3magicsort_v3magicsort90_difficulty2-3	v3magicsort	v3magicsort90	2	3
3609	v3magicsort_v3magicsort90_difficulty2-4	v3magicsort	v3magicsort90	2	4
3610	v3magicsort_v3magicsort90_difficulty2-5	v3magicsort	v3magicsort90	2	5
3611	v3magicsort_v3magicsort93_difficulty2-1	v3magicsort	v3magicsort93	2	1
3612	v3magicsort_v3magicsort93_difficulty2-4	v3magicsort	v3magicsort93	2	4
3613	v3magicsort_v3magicsort93_difficulty2-5	v3magicsort	v3magicsort93	2	5
3614	v3magicsort_v3magicsort93_difficulty3-2	v3magicsort	v3magicsort93	3	2
3615	v3magicsort_v3magicsort93_difficulty3-3	v3magicsort	v3magicsort93	3	3
3616	v3magicsort_v3magicsort94_difficulty2-3	v3magicsort	v3magicsort94	2	3
3617	v3magicsort_v3magicsort94_difficulty4-1	v3magicsort	v3magicsort94	4	1
3618	v3magicsort_v3magicsort94_difficulty4-2	v3magicsort	v3magicsort94	4	2
3619	v3magicsort_v3magicsort94_difficulty4-4	v3magicsort	v3magicsort94	4	4
3620	v3magicsort_v3magicsort94_difficulty4-5	v3magicsort	v3magicsort94	4	5
3621	v3magicsort_v3magicsort95_difficulty1-1	v3magicsort	v3magicsort95	1	1
3622	v3magicsort_v3magicsort95_difficulty1-2	v3magicsort	v3magicsort95	1	2
3623	v3magicsort_v3magicsort95_difficulty2-3	v3magicsort	v3magicsort95	2	3
3624	v3magicsort_v3magicsort95_difficulty2-4	v3magicsort	v3magicsort95	2	4
3625	v3magicsort_v3magicsort95_difficulty2-5	v3magicsort	v3magicsort95	2	5
3626	v3magicsort_v3magicsort96_difficulty2-4	v3magicsort	v3magicsort96	2	4
3627	v3magicsort_v3magicsort96_difficulty3-1	v3magicsort	v3magicsort96	3	1
3628	v3magicsort_v3magicsort96_difficulty3-2	v3magicsort	v3magicsort96	3	2
3629	v3magicsort_v3magicsort96_difficulty3-3	v3magicsort	v3magicsort96	3	3
3630	v3magicsort_v3magicsort96_difficulty3-5	v3magicsort	v3magicsort96	3	5
3631	v3magicsort_v3magicsort97_difficulty3-1	v3magicsort	v3magicsort97	3	1
3632	v3magicsort_v3magicsort97_difficulty3-3	v3magicsort	v3magicsort97	3	3
3633	v3magicsort_v3magicsort97_difficulty3-5	v3magicsort	v3magicsort97	3	5
3634	v3magicsort_v3magicsort97_difficulty4-2	v3magicsort	v3magicsort97	4	2
3635	v3magicsort_v3magicsort97_difficulty4-4	v3magicsort	v3magicsort97	4	4
3636	v3magicsort_v3magicsort98_difficulty2-2	v3magicsort	v3magicsort98	2	2
3637	v3magicsort_v3magicsort98_difficulty3-1	v3magicsort	v3magicsort98	3	1
3638	v3magicsort_v3magicsort98_difficulty3-3	v3magicsort	v3magicsort98	3	3
3639	v3magicsort_v3magicsort98_difficulty3-4	v3magicsort	v3magicsort98	3	4
3640	v3magicsort_v3magicsort98_difficulty3-5	v3magicsort	v3magicsort98	3	5
3641	v3magicsort_v3magicsort9_difficulty1-11	v3magicsort	v3magicsort9	1	11
3642	v3magicsort_v3magicsort9_difficulty1-12	v3magicsort	v3magicsort9	1	12
3643	v3magicsort_v3magicsort9_difficulty1-13	v3magicsort	v3magicsort9	1	13
3644	v3magicsort_v3magicsort9_difficulty1-14	v3magicsort	v3magicsort9	1	14
3645	v3magicsort_v3magicsort9_difficulty1-15	v3magicsort	v3magicsort9	1	15
3646	v3msprod3row_v3msprod3row224_difficulty5-5	v3msprod3row	v3msprod3row224	5	5
3647	v3msprod3row_v3msprod3row224_difficulty5-6	v3msprod3row	v3msprod3row224	5	6
3648	v3msprod3row_v3msprod3row224_difficulty5-7	v3msprod3row	v3msprod3row224	5	7
3649	v3msprod3row_v3msprod3row224_difficulty5-8	v3msprod3row	v3msprod3row224	5	8
3650	v3msprod3row_v3msprod3row224_difficulty5-9	v3msprod3row	v3msprod3row224	5	9
3651	v3paywallms_v3paywallms119_difficulty4-2	v3paywallms	v3paywallms119	4	2
3652	v3paywallms_v3paywallms119_difficulty4-3	v3paywallms	v3paywallms119	4	3
3653	v3paywallms_v3paywallms119_difficulty4-4	v3paywallms	v3paywallms119	4	4
3654	v3paywallms_v3paywallms119_difficulty4-5	v3paywallms	v3paywallms119	4	5
3655	v3paywallms_v3paywallms119_difficulty4-6	v3paywallms	v3paywallms119	4	6
3656	v4blockerprod_v4blockerprod300_difficulty1-10	v4blockerprod	v4blockerprod300	1	10
3657	v4blockerprod_v4blockerprod300_difficulty1-6	v4blockerprod	v4blockerprod300	1	6
3658	v4blockerprod_v4blockerprod300_difficulty1-7	v4blockerprod	v4blockerprod300	1	7
3659	v4blockerprod_v4blockerprod300_difficulty1-8	v4blockerprod	v4blockerprod300	1	8
3660	v4blockerprod_v4blockerprod300_difficulty1-9	v4blockerprod	v4blockerprod300	1	9
3661	v4blockerprod_v4blockerprod301_difficulty1-10	v4blockerprod	v4blockerprod301	1	10
3662	v4blockerprod_v4blockerprod301_difficulty1-6	v4blockerprod	v4blockerprod301	1	6
3663	v4blockerprod_v4blockerprod301_difficulty1-7	v4blockerprod	v4blockerprod301	1	7
